flow_key,src_ip_numeric,src_ip,src_port,dst_ip,dst_port,proto,pktTotalCount,octetTotalCount,min_ps,max_ps,avg_ps,std_dev_ps,flowStart,flowEnd,flowDuration,min_piat,max_piat,avg_piat,std_dev_piat,f_pktTotalCount,f_octetTotalCount,f_min_ps,f_max_ps,f_avg_ps,f_std_dev_ps,f_flowStart,f_flowEnd,f_flowDuration,f_min_piat,f_max_piat,f_avg_piat,f_std_dev_piat,b_pktTotalCount,b_octetTotalCount,b_min_ps,b_max_ps,b_avg_ps,b_std_dev_ps,b_flowStart,b_flowEnd,b_flowDuration,b_min_piat,b_max_piat,b_avg_piat,b_std_dev_piat,flowEndReason,category,application_protocol,web_service
3acee4f4ea001cd5e6d9584d4036b53d,3232266497,192.168.121.1,67,172.16.255.185,67,17,22,7620,328,394,346.363636363636,25.0100806122532,1555953531.30751,1555955232.69293,1701.38542699814,0.00031280517578125,198.656499862671,81.018353666578,78.9134417982543,17,5670,328,354,333.529411764706,9.14019981155531,1555953531.30751,1555955232692,1701.38542699814,0.0104629993438721,198.657170057297,106.336589187384,74.0347077662469,5,1950,389,394,390,2,1555954501.00883,1555954707.76555,1554398753263.99,0.0103538036346436,198.657964944839,51.689180970192,84.9163478113144,2,Network,Unknown,DHCP
974ec5991b439c9a7176b88be0c90df0,3232266497,192.168.121.1,67,172.16.255.186,67,17,17,5670,328,354,333.529411764706,9.14019981155531,1555953531.30771,1555955232.69322,1701.38551497459,0.0103559494018555,198.657267093658,106.336594685912,74.0347066337087,17,5670,328,354,333.529411764706,9.14019981155531,1555953531.30771,1555955232693,1701.38551497459,0.0103559494018555,198.657267093658,106.336594685912,74.0347066337087,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Network,Unknown,DHCP
3acee4f4ea001cd5e6d9584d4036b53d,3232266497,192.168.121.1,67,172.16.255.185,67,17,43,15124,328,394,351.720930232558,26.0984946383978,1555963574.16152,1555965025.12886,1450.96733999252,0.000239133834838867,248.424737215042,34.5468414283934,58.972989256255,30,10062,328,352,335.4,9.71802449060507,1555963574.16152,1555965025128,1450.96733999252,0.0154130458831787,248.424737215042,50.0333565514663,65.2900320935371,13,5062,389,394,389.384615384615,1.33234677505298,1555963903.02806,1555964982.15912,1554409018255.97,0.0223319530487061,340.26845407486,89.9275882442792,124.270744717936,2,Network,Unknown,DHCP
974ec5991b439c9a7176b88be0c90df0,3232266497,192.168.121.1,67,172.16.255.186,67,17,30,10086,328,352,336.2,10.0578327685441,1555963574.16197,1555965025.12911,1450.96713018417,0.0153300762176514,248.424689054489,50.0333493166956,65.5105371776933,30,10086,328,352,336.2,10.0578327685441,1555963574.16197,1555965025129,1450.96713018417,0.0153300762176514,248.424689054489,50.0333493166956,65.5105371776933,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Network,Unknown,DHCP
cfa7c2740072befaa89c202499729e08,3232266497,192.168.121.1,0,10.130.1.166,0,1,1,56,56,56,56,0,1555966498.92307,1555966498.92307,0,0,0,0,0,1,56,56,56,56,0,1555966498.92307,1555966498.92307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Network,Unknown,ICMP
974ec5991b439c9a7176b88be0c90df0,3232266497,192.168.121.1,67,172.16.255.186,67,17,75,24919,318,356,332.253333333333,6.79626040963378,1555965429.1232,1555967186.12023,1756.99703717232,0.000206947326660156,485.933964967728,23.7432032050313,65.7167497233394,67,22295,318,356,332.761194029851,7.0204170311108,1555965429.1232,1555967186120,1756.99703717232,0.00478100776672363,485.933964967728,26.6211672298836,69.0329990084983,8,2624,328,328,328,0,1555966843.53378,1555967018.16712,1554411051323.47,0.447943210601807,42.4015002250671,24.9476197106498,14.1471853228377,2,Network,Unknown,DHCP
3acee4f4ea001cd5e6d9584d4036b53d,3232266497,192.168.121.1,67,172.16.255.185,67,17,106,37566,318,394,354.396226415094,28.5490902096335,1555965429.1229,1555967186.12053,1756.99762701988,0.000176191329956055,485.933964967728,16.7333107335227,56.2233647729053,66,21967,318,356,332.833333333333,7.04871218268582,1555965429.1229,1555967186119,1756.99704003334,0.00499796867370605,485.933964967728,27.0307236928206,69.4838420742409,40,15599,376,394,389.975,6.69883385373902,1555966112.57453,1555967186.12053,1554411220007.43,0.00518321990966797,377.51819396019,27.5268204884651,65.2691313393195,2,Network,Unknown,DHCP
3acee4f4ea001cd5e6d9584d4036b53d,3232266497,192.168.121.1,67,172.16.255.185,67,17,42,14764,328,394,351.52380952381,27.0433849804682,1555967305.5907,1555969018.65746,1713.06675314903,0.000251054763793945,252.905251979828,41.7821159304642,64.6171529603353,28,9327,328,352,333.107142857143,7.49923465482734,1555967305.5907,1555969018657,1713.06675314903,0.0070350170135498,252.906347990036,63.4469167832975,70.4689481248314,14,5437,376,394,388.357142857143,6.82021305550266,1555967480.40026,1555968747.95505,1554412780474.6,0.00715994834899902,293.812055826187,97.5042142317845,104.874234628942,2,Network,Unknown,DHCP
974ec5991b439c9a7176b88be0c90df0,3232266497,192.168.121.1,67,172.16.255.186,67,17,31,10311,328,352,332.612903225806,7.28532514984896,1555967305.59095,1555969018.6579,1713.06695199013,0.000416040420532227,252.906325101852,57.1022317330043,69.5095634974704,28,9327,328,352,333.107142857143,7.49923465482734,1555967305.59095,1555969018657,1713.06695199013,0.00716495513916016,252.906325101852,63.4469241477825,70.4689627178631,3,984,328,328,328,0,1555967480.4008,1555967531.83072,1554411564349.6,11.1217060089111,40.3082139492035,25.7149599790573,14.5932539701462,2,Network,Unknown,DHCP
